,gvkey,lpermno,datadate,fyear,tic,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt
0,1004,54594.0,2019-05-31,2018.0,AIR,5080.0,508.0,141.7,1.0,1046.7709,7.3246217,7.626473,1.0,0.0,0.05505618,0.0,0.0,1.8946168,5.857362,4.1228433,0.012523069,-0.00032955443,0.006920643,-0.023068812,-0.001186396,0.060703926,0.043369368,0.093395725,0.11922883,1.0928493,0.101173215,0.22989719,0.027089376,0.0,0.09339573,0.77761996,,0.006920643,0.0
1,1045,21020.0,2019-12-31,2019.0,AAL,4512.0,451.0,33444.0,1.0,12280.862,11.002016,10.73134,1.0,0.0,0.2526596,0.0,1.0,4.90305,10.685858,5.790237,0.037386447,6.6672226e-05,0.0029669139,-0.0038336527,-0.018284857,-0.0050004167,0.06253854,0.5574465,0.73141825,1.2066649,0.10040837,0.72892743,0.066405535,0.0,0.4812901,0.76890826,,0.0029669139,0.13661644
2,1050,11499.0,2019-12-31,2019.0,CECE,3564.0,356.0,87.083,1.0,269.1494,6.0128274,5.834428,0.0,0.0,0.0,0.0,1.0,0.604316,3.3972228,3.5495136,0.012593084,-0.018304754,0.0,-0.027102293,0.00018598413,0.053786125,0.02120464,0.213106,0.24445558,1.1863081,0.073980086,0.070676416,0.09044213,0.0,0.19933829,0.85442114,,0.0,0.064605035
3,1072,81912.0,2019-03-31,2018.0,AVX,3670.0,367.0,0.0,0.0,2927.4429,7.942106,7.4909706,1.0,0.0,0.18433996,1.0,0.0,2.7788193,6.1241517,3.407265,0.10652236,-0.052177563,0.027617605,-0.00067288056,0.00082608254,0.047097012,0.08180919,0.0,0.0,1.1931067,0.14364383,0.16200212,0.28906137,0.010876636,0.0,1.0348243,,0.027617605,
4,1076,10517.0,2019-12-31,2019.0,PRG,7359.0,735.0,710.416,1.0,3810.265,8.101011,8.280877,1.0,0.0,1.0,1.0,0.0,2.5726123,7.594529,5.1008205,0.03222633,0.012880405,0.0028616048,-0.025632542,-0.02260416,0.37264314,0.09620505,0.2154212,0.15714802,1.6286027,0.34185326,0.6023088,0.017513191,0.0,0.18998423,1.2871552,,0.0028616048,0.11808011
5,1078,20482.0,2019-12-31,2019.0,ABT,3845.0,384.0,19099.0,1.0,153091.02,11.1256,10.370486,1.0,0.0,0.09565857,,,4.6821313,9.101975,4.429035,0.026735606,0.00023568577,0.03343792,-0.023553846,-0.0061867516,0.01960611,0.090149805,0.28133515,0.110918164,2.7971485,0.11865306,0.1321608,0.060983695,0.03594208,0.25654396,2.5206811,,0.03343792,0.0881198
6,1104,60038.0,2019-12-31,2019.0,ACU,3420.0,342.0,39.694,1.0,79.72029,4.7072663,4.95904,1.0,0.0,0.1572673,,,0.3653373,2.8917596,3.6533933,0.015169437,0.021788009,0.014528347,-0.06599608,-0.015241672,-0.038961977,0.13272355,0.35841408,0.33240578,1.2168443,0.107107066,0.153726,0.06159875,0.0053815385,0.3465494,1.078015,,0.014528348,0.03310324
7,1117,10779.0,2019-12-31,2019.0,BKTI,3663.0,366.0,3.381,1.0,39.0507,3.6360059,3.6913764,1.0,0.0,1.0,1.0,0.0,0.10526051,2.0603862,4.122328,0.06470743,-0.17374802,0.02683184,0.010701107,-0.027385347,-0.0020558778,-0.06552451,0.08911439,0.079680994,1.4157802,-0.083447546,0.18052188,0.123247236,0.25838166,0.07733263,1.1272141,,0.02683184,0.1322094
8,1121,61487.0,2019-12-31,2019.0,AE,5172.0,517.0,16.118,1.0,161.26453,5.801641,7.501771,1.0,0.0,0.2186042,,,0.50922436,4.3772902,4.7741246,0.108925104,0.015684225,0.012017821,-0.005129337,0.0,-0.06483457,0.14175649,0.04871812,0.09086577,1.029088,0.073875144,0.23764214,0.36952683,0.0,0.03536129,0.5161254,,0.012017821,0.27416554
9,1161,61241.0,2019-12-31,2019.0,AMD,3674.0,367.0,728.0,1.0,53656.2,8.70417,8.814479,0.0,0.0,0.083333336,0.0,1.0,2.5176964,6.559615,4.1245847,0.024717983,0.0642004,0.0,-0.07846715,0.08676178,0.09107498,0.08062375,0.12076974,0.013386241,9.432183,0.12027206,0.116954215,0.25,0.2566357,0.11363637,8.419087,,0.0,0.059065934
10,1186,78223.0,2019-12-31,2019.0,AEM,1040.0,104.0,1840.936,1.0,14762.927,9.081357,7.8220005,1.0,0.0,0.35949764,,,2.013168,8.854332,6.984389,0.09941927,0.00228342,0.011991966,-0.001757816,0.014956851,-0.001638133,0.10049562,0.20943801,0.11087396,2.0980136,0.1555472,0.7967869,0.047117114,0.0,0.16681026,1.7622868,,0.011991966,0.20353396
11,1209,28222.0,2019-09-30,2019.0,APD,2810.0,281.0,3326.0,1.0,48901.273,9.849179,9.095928,1.0,0.0,0.2143208,1.0,0.0,2.9285235,9.24364,6.3699784,0.11156745,-0.028644128,0.052473765,-0.022420129,0.0035950334,-0.002607851,0.15422218,0.17558122,0.063683204,2.9979978,0.16910383,0.54572713,0.12747324,0.003848428,0.17037608,2.7138522,,0.052473765,0.02964522
12,1210,11368.0,2019-03-31,2018.0,AIRT,4513.0,451.0,57.653,1.0,61.07437,4.746166,5.520797,0.0,0.0,1.0,,,0.5704144,3.4334064,3.6632614,0.19978808,0.06578833,0.0,0.10334196,-0.006305258,-0.088178076,0.16853972,0.50071216,0.48559147,1.318879,0.13698737,0.2603915,0.13234094,0.0,0.28589046,1.0342851,,0.0,0.42903233
13,1230,28804.0,2019-12-31,2019.0,ALK,4512.0,451.0,3207.0,1.0,8333.25,9.472166,9.080345,1.0,0.0,0.24311024,1.0,0.0,3.2242215,9.061144,5.877406,0.060878936,0.0090818135,0.013314862,-0.04679443,-0.005772339,-0.030785808,0.13584238,0.24682522,0.27789694,1.3080312,0.11775571,0.6628954,0.11706303,0.0,0.2080351,0.834615,,0.013314862,0.15715621
14,1234,11587.0,2019-12-31,2019.0,ATRI,3841.0,384.0,0.567,1.0,1394.0325,5.568463,5.043851,1.0,0.0,0.14842013,0.0,0.0,0.47995397,4.449755,4.9225135,0.17110951,-0.05230297,0.04104476,0.0,-0.0022096622,0.0313627,0.16206098,0.002163866,0.00040656832,5.412312,0.19609131,0.32288545,0.2626178,0.019226734,0.0010227797,5.2898455,,0.04104476,0.5273369
15,1254,11691.0,2019-12-31,2019.0,MATX,4400.0,440.0,1223.0,1.0,1750.32,7.953459,7.697621,1.0,0.0,0.23283859,0.0,1.0,1.0946043,7.525748,6.8380795,0.10785829,0.0013706334,0.013073733,0.035847332,-0.0009840444,0.0115625225,0.08743938,0.42981654,0.4113247,1.3319814,0.07229212,0.6516483,0.009981022,0.0,0.38940042,0.92487526,,0.013073733,0.09403107
16,1266,11790.0,2019-09-30,2019.0,ALCO,100.0,10.0,162.08,1.0,254.36754,6.034016,4.8060765,1.0,0.0,0.2525486,0.0,0.0,0.21107097,5.84831,7.2935905,0.011883427,-0.020177867,0.004391597,-0.032547653,-0.06127632,0.017523265,0.08992113,0.38831973,0.3891967,1.1439058,0.10482333,0.82812154,0.04463473,0.0,0.3755307,0.9203725,,0.004391597,0.032934353
17,1327,45911.0,2019-09-30,2019.0,SWKS,3674.0,367.0,0.0,0.0,13480.425,8.484588,8.124683,1.0,0.0,0.11175858,1.0,0.0,2.3025851,7.095562,4.897508,0.06961319,0.02438218,0.056595586,0.0,-0.13195305,-0.011261261,0.28254402,0.0,0.0,2.9336567,0.29211092,0.2491115,0.21791057,0.08763121,0.0,2.8384113,,0.056595586,
18,1380,28484.0,2019-12-31,2019.0,HES,1311.0,131.0,7932.0,1.0,20374.043,9.988839,8.778788,1.0,0.0,1.0,,,1.0206507,9.773436,9.199578,0.13052061,-0.052749977,0.0145073915,0.03374346,-0.0011477367,0.042236708,0.059682306,0.3641539,0.28022286,1.53448,0.12744468,0.8061702,0.07093012,0.0,0.3550179,1.2689456,,0.0145073915,0.02508825
19,1393,81073.0,2019-03-31,2018.0,UHAL,7510.0,751.0,4163.323,1.0,7284.568,9.383597,8.234488,1.0,0.0,0.2233833,1.0,0.0,3.4339871,8.979035,5.5777116,0.13212024,-0.007205606,0.0032946474,0.024734199,-3.515053e-05,-0.010091734,0.10351023,0.3501029,0.363676,1.3020742,0.09880713,0.6671849,0.06317013,0.0,0.3100836,0.89902747,,0.0032946472,0.11430724
20,1410,47730.0,2019-10-31,2019.0,ABM,7340.0,734.0,801.4,1.0,2427.1787,8.214087,8.779342,1.0,0.0,0.20411985,1.0,0.0,4.94876,5.0192647,0.070990875,0.015788333,0.005253751,0.012917727,-0.038915668,-0.00035205545,0.00018956832,0.07322753,0.21702866,0.24822068,1.2397169,0.0902616,0.04070303,0.015842495,0.0,0.2015382,0.86170614,,0.012917727,0.071375094
21,1559,13769.0,2019-12-31,2019.0,AMS,8090.0,809.0,16.947,1.0,14.19348,3.9849575,3.0255337,0.0,0.0,0.16264294,1.0,0.0,0.013902905,3.774736,8.020224,0.018407304,-0.00024171207,0.0,-0.114776045,0.0007809159,0.03495528,0.13216072,0.31509957,0.54421127,0.779865,0.1896696,0.7918115,0.033077367,0.0,0.20374468,0.5368864,,0.0,0.35339588
22,1562,13777.0,2019-04-30,2018.0,AMSWA,7372.0,737.0,0.0,0.0,404.20834,5.083328,4.688647,1.0,0.0,0.10967151,1.0,0.0,0.35346982,1.5227901,2.1347804,0.044715144,0.05265638,0.08424772,0.0,0.033271343,-0.047820967,0.1483479,0.0,0.0,2.7953093,0.08057157,0.022224288,0.53312254,0.08107371,0.0,2.4628882,,0.08424772,
23,1585,11144.0,2019-12-31,2019.0,AVD,2870.0,287.0,160.173,1.0,587.4683,6.507424,6.1488657,1.0,0.0,0.27665797,,,0.51342225,4.2308984,4.6152387,0.0818343,0.00061632774,0.0034666571,0.07745136,-0.0034636727,0.052037165,0.011929599,0.23902923,0.21423776,1.3630996,0.060056888,0.10114789,0.009820951,0.013290593,0.23171088,1.0539385,,0.0034666571,0.030616894
24,1598,85257.0,2019-12-31,2019.0,AME,3823.0,382.0,2954.386,1.0,22848.738,9.1946745,8.548412,1.0,0.0,0.1948599,,,2.9496884,6.5924788,3.6951952,0.116909765,0.003967166,0.01295091,0.013276877,0.00797029,0.0054577356,0.112580664,0.30010343,0.11449722,2.8013246,0.14337076,0.074009106,0.039923575,0.016445633,0.24520266,2.5531797,,0.01295091,0.18293953
25,1602,14008.0,2019-12-31,2019.0,AMGN,2836.0,283.0,30431.0,1.0,142568.8,10.997205,10.0588665,1.0,0.0,0.14182535,1.0,0.0,3.1945832,8.593783,5.4408627,-0.09561693,-0.015207597,0.05877033,-0.075602524,-0.13129114,0.010652018,0.15483947,0.5096722,0.17590193,3.2257993,0.19689484,0.09039141,0.14924549,0.06893664,0.45786926,2.9422405,,0.05877033,0.10163978
26,1613,18075.0,2019-12-31,2019.0,AP,3460.0,346.0,75.12,1.0,38.08252,6.227643,5.986211,0.0,0.0,1.0,0.0,1.0,0.98320144,5.145487,4.6250257,0.005566961,-0.027394583,0.0,-0.016331727,0.0,0.023801722,-0.005495894,0.14829439,0.6635895,0.9786452,0.043074857,0.33689,0.013739735,0.004980654,0.10688763,0.22447838,,0.0,0.2792199
27,1632,60871.0,2019-10-31,2019.0,ADI,3674.0,367.0,5491.919,1.0,39272.043,9.970802,8.698025,1.0,0.0,0.08259722,0.0,0.0,2.85647,7.1074166,4.3093157,0.013704994,-0.007865742,0.03634339,-0.03973329,-0.023208074,0.0017816406,0.105124,0.25672,0.12268617,2.2884269,0.122356,0.057028443,0.030305842,0.05283817,0.24271207,1.9990219,,0.036343385,0.05456508
28,1659,83112.0,2019-12-31,2019.0,ANDE,5150.0,515.0,1302.969,1.0,842.911,8.268922,9.008247,1.0,0.0,0.41619363,1.0,0.0,1.1999648,7.377832,6.53564,0.08332571,0.008280991,0.0056702048,0.0090462295,0.0,-0.038838774,0.08823068,0.33403113,0.6071956,0.9664938,0.06064309,0.4099521,0.014072967,0.0,0.2736247,0.5076429,,0.0056702048,0.18084083
29,1661,29102.0,2019-12-31,2019.0,NBR,1381.0,138.0,3380.095,1.0,1046.5862,8.818875,8.020725,1.0,0.0,1.0,0.0,1.0,2.7080503,8.512823,5.8735647,0.052636296,-0.0013374437,0.0073340493,-0.040073168,0.0,-0.01857615,0.098706074,0.49996537,0.76357317,0.8615196,0.11829263,0.7361999,0.06693076,0.014508943,0.49797165,0.6907986,,0.0073340493,0.003987758
30,1678,39490.0,2019-12-31,2019.0,APA,1311.0,131.0,8932.0,1.0,9623.452,9.804054,8.745125,1.0,0.0,1.0,0.0,1.0,1.4262359,9.558105,8.406514,0.19031315,-0.025791131,0.02076545,0.012978406,0.00011045452,-0.01369636,0.1721986,0.4932899,0.48136795,1.3517121,0.051250897,0.78190756,0.013641133,0.0,0.483349,1.0069823,,0.02076545,0.020152261
31,1686,14526.0,2019-02-28,2018.0,APOG,3442.0,344.0,245.845,1.0,964.16534,6.9737005,7.2461095,1.0,0.0,0.22106303,1.0,0.0,2.0794415,5.758343,3.8092718,0.050269246,0.009251353,0.01672396,0.02808547,-0.04199433,0.006357614,0.090153426,0.23015575,0.20317595,1.4379914,0.09972682,0.29566792,0.027751252,0.018255556,0.23004247,,,0.01672396,0.00049218006
32,1690,14593.0,2019-09-30,2019.0,AAPL,3663.0,366.0,108047.0,1.0,995151.56,12.7323265,12.469106,1.0,0.0,0.15943837,,,4.9272537,10.528864,5.6088567,-0.13558,0.0718164,0.041708518,-0.023097875,-0.18351789,0.010613974,0.2046757,0.3191784,0.09793976,3.6724396,0.22591843,0.11041723,0.29712036,0.047906157,0.27120432,3.3561287,,0.041708518,0.15030496
33,1704,14702.0,2019-10-31,2019.0,AMAT,3559.0,355.0,5313.0,1.0,49702.16,9.8534565,9.589325,1.0,0.0,0.17222393,,,3.1354942,7.333023,4.241327,0.023286374,-0.016347772,0.040527754,0.0,-0.123212785,0.006044996,0.17067914,0.2792788,0.09657338,3.1808326,0.19633095,0.08037216,0.19018082,0.10796888,0.2477397,2.9511995,,0.040527754,0.11293055
34,1706,11581.0,2019-08-31,2019.0,EPAC,3533.0,353.0,460.445,1.0,1342.9276,7.024893,6.484266,1.0,0.0,1.0,0.0,1.0,1.7404661,4.0557594,2.4907231,-0.009825007,-0.034990583,0.0021694,-0.06448606,-0.02166109,0.022217005,0.043500964,0.40954876,0.2553244,1.9265968,0.08586252,0.05045834,0.18781097,0.008272005,0.40287778,1.6161939,,0.0021694,0.01628859
35,1712,14761.0,2019-12-31,2019.0,TREC,2911.0,291.0,96.801,1.0,176.9625,5.7098274,5.5566697,0.0,0.0,1.0,0.0,0.0,0.2390169,5.3180857,6.6225047,0.019982176,-0.001954814,0.0,-0.064194106,-0.0010105395,0.0031045096,0.08323201,0.32072535,0.35359353,1.019245,0.09770757,0.67256534,0.020359885,0.0,0.29631335,0.86812526,,0.0,0.076114915
36,1722,10516.0,2019-12-31,2019.0,ADM,2070.0,207.0,9877.0,1.0,25816.95,10.691876,11.076837,1.0,0.0,0.13161209,,,3.6661224,9.3127165,5.672412,-0.11953088,-0.019387685,0.01793304,0.0068413755,-0.0034093233,0.17637566,-0.12441757,0.22449258,0.27671358,1.1502136,0.060526855,0.25176716,0.12069005,0.0035002388,0.19212674,0.7904641,,0.01793304,0.14417334
37,1743,77595.0,2019-12-31,2019.0,ARCB,4213.0,421.0,396.061,1.0,701.2056,7.4092617,8.002463,1.0,0.0,0.22315478,1.0,0.0,2.6390574,6.6241474,4.0578694,0.059496477,0.0070996545,0.0049581914,-0.023333235,-0.0062990286,0.01895583,0.10118659,0.2398615,0.36095238,0.96255016,0.11922067,0.45546198,0.19288193,0.0,0.19288374,0.62659895,,0.0049581914,0.19585367
38,1773,29209.0,2019-12-31,2019.0,ARW,5065.0,506.0,3279.5,1.0,6831.739,9.705085,10.27218,0.0,0.0,1.0,0.0,1.0,3.0106208,6.9866247,4.025595,0.010583815,-0.012756942,0.0,-0.031640537,-0.023614218,-0.008284537,0.05308163,0.1999598,0.32434207,1.1231538,0.06994405,0.06591528,0.018298075,0.0,0.17632078,0.61380994,,0.0,0.118218936
39,1783,15203.0,2019-11-30,2019.0,ARTW,3523.0,352.0,5.014,1.0,7.91611,2.9625373,3.1306565,0.0,0.0,1.0,,,0.11778303,1.95685,3.8839526,-0.023414483,0.0,0.0,-0.064196,-0.0009820644,-0.0721042,0.04176358,0.25916162,0.38777706,0.7995612,-0.025481988,0.31410554,0.0011329469,0.0077014524,0.12146586,0.6659486,,0.0,0.53131235
40,1794,24272.0,2019-09-30,2019.0,ASH,2820.0,282.0,1667.0,1.0,4623.0,8.888895,7.821242,1.0,0.0,1.0,,,1.7404661,7.3639135,5.815717,-0.1170873,-0.008550545,0.0088263685,-0.12067301,-0.028961523,0.01779065,0.03282306,0.22989932,0.26502386,1.1450834,0.071024686,0.21748725,0.035305474,0.009102193,0.20700593,0.85231,,0.0088263685,0.09958009
41,1820,15537.0,2019-01-31,2018.0,ALOT,3577.0,357.0,19.578,1.0,139.00085,4.7789807,4.9174743,1.0,0.0,0.21592775,0.0,0.0,0.3177262,2.4318573,3.3233805,0.012892598,-0.022213256,0.016246019,-0.027415682,0.009051713,0.073968545,0.025289327,0.16454451,0.12345908,1.581813,0.12499265,0.087239355,0.06331997,0.06566484,0.10816671,1.3196875,,0.016246019,0.3426295
42,1823,15457.0,2019-12-31,2019.0,ATRO,3640.0,364.0,218.48,1.0,866.3941,6.66277,6.6498933,0.0,0.0,0.23843755,0.0,1.0,1.3423425,4.9387884,3.8920295,-0.082571454,0.019526878,0.0,-0.0521939,-0.065578066,0.023047952,0.054727383,0.2791306,0.20138742,1.6101027,0.1040684,0.177077,0.04076319,0.13913092,0.27064607,1.4207,,0.0,0.030396376
43,1864,68830.0,2019-01-31,2018.0,REX,2860.0,286.0,0.0,0.0,457.4899,6.155692,6.187588,0.0,0.0,0.0,,,0.119559236,5.212329,7.2704334,0.052272733,-0.0053670714,0.0,0.0,-0.04636259,-0.005986512,0.093268245,0.0,0.0,1.1369407,0.07317037,0.38719496,0.43230808,0.0,0.0,0.98746526,,0.0,
44,1878,85631.0,2019-01-31,2018.0,ADSK,7370.0,737.0,2087.7,1.0,32295.68,8.461512,7.8515835,0.0,0.0,1.0,1.0,0.0,2.360854,5.015291,2.7468703,0.15021569,-0.040598832,0.0,0.10572613,-0.07316248,-0.017761989,0.0770532,0.44144887,0.060718287,7.8735895,0.026579548,0.031654403,0.20164087,0.15330288,0.44144887,7.2380066,,0.0,0.0
45,1891,44644.0,2019-06-30,2019.0,ADP,7374.0,737.0,2266.7,1.0,71786.29,10.642748,9.559249,1.0,0.0,0.2371573,1.0,0.0,4.0775375,6.640137,2.5783865,0.052466474,0.00606622,0.03086825,0.006204685,-0.020645678,-0.011564254,0.103841946,0.054113735,0.030609163,2.5848658,0.08331324,0.018244019,0.046784617,0.015190617,0.047799233,1.755297,,0.03086825,0.116689466
46,1913,44601.0,2019-12-31,2019.0,AVY,2670.0,267.0,2079.8,1.0,10906.071,8.610465,8.86363,1.0,0.0,0.0,0.0,1.0,3.4339871,7.2077117,3.8057733,0.045729484,0.0039535053,0.034561288,-0.0043543214,-0.04647646,0.015741145,0.13507506,0.37891707,0.16015868,2.7676125,0.18187946,0.24573678,0.055604137,0.016870718,0.29117477,2.3739579,,0.034561288,0.23156072
47,1919,27684.0,2019-06-30,2019.0,AVT,5065.0,506.0,1720.46,1.0,4709.8003,9.0553875,9.879123,1.0,0.0,0.25656298,,,2.8033605,6.1162696,3.3732204,0.0029437602,-0.008759356,0.0101765925,0.0071302005,-0.06640297,-0.00087698654,0.06363377,0.20088139,0.26755682,1.0664748,0.09250835,0.052795615,0.06376337,0.0,0.1657905,,,0.0101765925,0.17468469
48,1926,16126.0,2019-02-28,2018.0,AZZ,3640.0,364.0,287.592,1.0,1201.8123,6.99262,6.8320475,1.0,0.0,0.18723911,1.0,0.0,1.5859646,5.5494533,4.1886907,0.029463425,0.0028955417,0.0162764,-0.05538091,0.0,-0.001205251,0.104016274,0.2641925,0.19309197,1.549422,0.11804661,0.23526002,0.022051867,0.0,0.25899574,1.3313226,,0.016276399,0.019670226
49,1932,59504.0,2019-12-31,2019.0,BTI,2111.0,211.0,60082.73,1.0,97046.53,12.13751,10.442069,1.0,0.0,0.2656109,0.0,0.0,4.175909,8.896867,4.7363014,0.0045317565,-0.0020779395,0.03260877,-0.010971238,-0.0008297535,0.014304463,0.04686358,0.32173327,0.38237774,1.0664788,0.07976313,0.039133362,0.01878657,0.0008935832,0.26810396,0.72012043,,0.03260877,0.16668871
50,1968,53110.0,2019-12-31,2019.0,BMI,3824.0,382.0,,,1890.6967,6.0447516,6.0512066,1.0,0.0,0.23422663,0.0,0.0,0.9427379,4.463157,4.0024014,0.017767537,0.084820084,0.044075154,-0.031998634,-0.0072506536,-0.017032754,0.18591206,,,4.6967397,0.19914292,0.20327666,0.115837425,0.028206203,,,,0.044075157,
51,1979,10318.0,2019-12-31,2019.0,BCPC,2834.0,283.0,255.871,1.0,3272.6892,7.052446,6.4672403,1.0,0.0,0.17420551,1.0,0.0,0.8854191,5.4169755,5.0590553,0.13517992,0.009867767,0.013096163,0.064898476,-0.014261709,0.004290973,0.10750709,0.2214026,0.07251428,3.1883376,0.12967928,0.1939954,0.05682532,0.009844404,0.219261,2.9985945,,0.013096163,0.009672843
52,1988,57568.0,2019-12-31,2019.0,BLL,3411.0,341.0,8056.0,1.0,20994.145,9.761924,9.347839,1.0,0.0,0.11145997,,,2.9601052,8.457443,5.5503297,0.024308756,0.062096775,0.010483871,0.0640553,-0.054435484,-0.011808756,0.08726958,0.4640553,0.2773136,2.0394669,0.10679723,0.27125576,0.104032256,0.0025345623,0.37546083,1.6651709,,0.010483871,0.1909136
53,2049,39693.0,2019-12-31,2019.0,B,3490.0,349.0,866.9,1.0,3148.9312,7.9151053,7.3072815,1.0,0.0,0.23444721,1.0,0.0,1.9093944,5.9636154,4.2120156,0.022721836,-0.0025248919,0.011884593,-0.03629103,-0.01859305,0.008215211,0.08696562,0.31657925,0.21587063,1.6859654,0.12531775,0.14169705,0.034256216,0.005720995,0.30908966,1.4431074,,0.011884594,0.02365786
54,2052,42358.0,2019-09-30,2019.0,BRN,1311.0,131.0,0.0,0.0,4.3214216,2.9070103,2.4859893,0.0,0.0,1.0,0.0,1.0,0.042101175,2.244744,5.2793007,-0.049448147,-0.07387171,0.0,0.0,0.0,-0.06015736,-0.12331986,0.0,0.0,1.1689663,-0.48076713,0.46104252,0.25204897,0.0,0.0,0.22693813,,0.0,
55,2055,71298.0,2019-12-31,2019.0,GOLD,1040.0,104.0,5536.0,1.0,33051.664,10.700814,9.181632,1.0,0.0,0.30997914,1.0,0.0,3.1570003,10.103526,6.98997,-0.0011263291,0.03926383,0.012344566,-0.006960714,0.0,0.016939988,0.057442784,0.124707155,0.14346553,1.2617513,0.13006848,0.5502793,0.07465309,0.0,0.11625969,0.79127365,,0.012344566,0.067738436
56,2080,17137.0,2019-11-30,2019.0,BSET,2511.0,251.0,0.0,0.0,153.96552,5.6195526,6.1138744,1.0,0.0,1.0,1.0,0.0,1.268355,4.6320457,3.684211,0.040516235,-0.04997353,0.018613607,-0.0010588687,-0.02535483,0.026801707,0.03557001,0.0,0.0,0.91041505,0.06344147,0.36887795,0.13461776,0.0,0.0,0.56770205,,0.018613607,
57,2086,27887.0,2019-12-31,2019.0,BAX,2834.0,283.0,5961.0,1.0,42324.68,9.808792,9.33803,1.0,0.0,0.0,0.0,1.0,3.9318256,8.541105,4.6288867,0.060462814,0.0822844,0.0232507,0.10350135,-0.050239105,0.025999011,0.11273567,0.3276535,0.12345275,2.8931832,0.14983785,0.28142694,0.18331227,0.032704886,0.2923652,2.656603,,0.0232507,0.10770005
58,2101,29612.0,2019-06-30,2019.0,AIT,5080.0,508.0,957.886,1.0,2374.8733,7.7543516,8.1526985,1.0,0.0,0.25960377,,,2.0347056,4.8307347,2.9281054,0.023631716,0.02318869,0.020271072,-0.0026753047,-0.0062829773,0.031567566,0.07604976,0.41081065,0.2874153,1.6338042,0.14144248,0.0533101,0.046412118,0.0,0.3897805,1.406229,,0.020271072,0.051191896
59,2111,39642.0,2019-09-30,2019.0,BDX,3841.0,384.0,19390.0,1.0,68407.21,10.854469,9.757884,1.0,0.0,0.0,,,4.263989,8.641179,4.3911796,0.014314692,-0.012479475,0.019008983,-0.039292958,0.0,0.011107892,0.06013716,0.3745774,0.22084984,1.9142898,0.097054,0.10932097,0.011977205,0.020515792,0.34929007,1.7060906,,0.019008983,0.067509025
60,2124,17444.0,2019-12-31,2019.0,BELFB,3677.0,367.0,163.465,1.0,251.5965,6.150426,6.1993155,1.0,0.0,1.0,0.0,1.0,2.0712833,4.118175,2.165186,0.07056046,0.039192438,0.0071483864,0.06190008,-0.000955393,-0.0201123,0.0559566,0.34860113,0.3938332,1.1781669,0.05206252,0.12890768,0.15416162,0.057419542,0.32090542,0.88194925,,0.0071483864,0.0794482
61,2136,65875.0,2019-12-31,2019.0,VZ,4812.0,481.0,133143.0,1.0,253939.84,12.583573,11.7895565,1.0,0.0,0.13259792,,,4.912655,10.709606,6.7440066,0.060265247,3.4278623e-06,0.034333467,-0.017931148,0.0,0.032931473,0.11253329,0.45639586,0.34396514,1.6600173,0.16105811,0.39286387,0.013077294,0.0,0.40827554,1.2083668,,0.034333467,0.105435506
62,2137,29647.0,2019-12-31,2019.0,BCE,4813.0,481.0,26296.0,1.0,54379.105,11.00453,10.084308,1.0,0.0,0.2620259,1.0,0.0,3.972177,10.226911,6.27371,0.06710338,-0.004655339,0.049313337,-0.02021747,0.0016293685,0.0010141988,0.13034949,0.4372028,0.32594937,1.620309,0.16802448,0.45948192,0.0024108004,0.0018122569,0.3726765,1.3461764,,0.049313337,0.14758898
63,2184,85914.0,2019-01-31,2018.0,BBY,5731.0,573.0,1388.0,1.0,15740.246,9.46506,10.666138,1.0,0.0,0.22457626,1.0,0.0,4.836282,7.8284364,2.9997244,-0.03937679,0.06852182,0.038524147,-0.0037206418,-0.11371212,-0.0010851872,0.18510193,0.10758856,0.08103573,1.9638203,0.21207659,0.19455856,0.1692892,0.0,0.103247814,1.3767875,,0.038524147,0.04034582
64,2220,61508.0,2019-12-31,2019.0,BIO,3826.0,382.0,651.134,1.0,11073.518,8.988303,7.745721,0.0,0.0,0.22219726,1.0,0.0,2.2104697,6.5542283,4.458473,0.026082244,0.028529283,0.0,-8.0286096e-05,-0.0023913519,-0.01282792,0.05708316,0.08130171,0.055535465,1.6640723,0.04864588,0.08755392,0.13988234,0.025310721,0.02367341,1.33554,,0.0,0.70882034
65,2269,49373.0,2019-04-30,2018.0,HRB,7200.0,720.0,1492.629,1.0,5495.3315,8.101661,8.037505,1.0,0.0,0.1832563,,,4.4670568,5.361724,0.9015107,0.047010176,0.013348404,0.062261946,0.0,-0.056782767,0.026965601,0.17940329,0.45231935,0.2136001,2.501178,0.23712122,0.064271376,0.5296231,0.0,0.45231935,2.1399977,,0.062261946,0.0
66,2270,93159.0,2019-12-31,2019.0,VALPQ,1381.0,138.0,6121.2,1.0,1299.208,9.736914,7.627155,1.0,0.0,1.0,,,1.9169226,9.626152,7.868228,-0.062110186,-0.010507229,0.0002657815,-0.05481596,0.0,0.0035910036,-0.017535673,0.36153376,0.8249142,0.58148843,0.008286477,0.8950931,0.005740881,0.0,0.3529165,0.42287043,,0.0002657815,0.023835195
